bandwidth,latency,packet_loss,devices,load,congestion
200,0.009000000000000001,2,2,199.99820001619986,0
157877,1276.288,100,172,68239.60764191525,1
200,0.009000000000000001,2,2,199.99820001619986,0
42406,726.75,24,68,682.2064572173158,1
200,0.009000000000000001,2,2,199.99820001619986,0
168,0.008,2,2,167.99865601075192,0
200,0.009000000000000001,2,2,199.99820001619986,0
9952,207.65,2,22,677.3485695358754,1
200,0.009000000000000001,2,2,199.99820001619986,0
918,671.8380000000001,2,18,337.35326030392895,0
200,0.009000000000000001,2,2,199.99820001619986,0
26678,365.988,16,44,18970.884078044608,1
200,0.003,2,2,199.9994000018,0
168,0.004,2,2,167.999328002688,0
200,0.003,2,2,199.9994000018,0
26284,765.067,18,46,14478.770494264523,1
2804,1103.479,0,44,554.3197721489018,1
200,0.003,2,2,199.9994000018,0
71116,1200.7,42,94,627.9820057254509,1
200,0.009000000000000001,2,2,199.99820001619986,0
28250,668.237,20,44,16549.207336847223,1
200,0.009000000000000001,2,2,199.99820001619986,0
29058,1002.146,14,50,14045.928718485067,1
200,0.009000000000000001,2,2,199.99820001619986,0
918,1021.4870000000001,2,18,279.002536251779,1
200,0.009000000000000001,2,2,199.99820001619986,0
200,0.009000000000000001,2,2,199.99820001619986,0
2778,2055.093,0,44,381.6577760480614,1
2844,1709.3,0,44,437.7514487136899,1
880,697.296,2,18,309.904695468557,0
16194,1602.192,8,48,5592.208415059304,1
400,7200.432,4,4,48.777918041391,1
918,819.005,2,18,310.0596205068155,1
400,7200.432,4,4,48.777918041391,1
27912,4273.954,16,48,4989.80461338874,1
2862,534.4649999999999,2,18,1634.4458817894185,1
400,7200.432,4,4,48.777918041391,1
702,0.009000000000000001,2,2,701.9936820568615,0
200,0.008,2,2,199.9984000127999,0
168,0.004,2,2,167.999328002688,0
200,0.008,2,2,199.9984000127999,0
2950,239.718,4,16,2163.3952237524986,1
200,0.008,2,2,199.9984000127999,0
4558,264.001,0,20,655.062772893376,1
200,0.008,2,2,199.9984000127999,0
144,0.01,2,2,143.99856001439986,0
200,0.008,2,2,199.9984000127999,0
1820,184.411,4,16,1310.35594907511,1
200,0.007,2,2,199.9986000097999,0
1184,454.072,2,18,570.8107989150468,0
2664,316.553,4,20,1725.7186000107858,1
864,237.768,2,18,366.7892529133085,0
168,0.032,2,2,167.99462417202648,0
1060,182.122,4,16,669.981609343198,0
200,0.007,2,2,199.9986000097999,0
1314,192.723,4,16,876.9848489548705,1
200,0.007,2,2,199.9986000097999,0
1280,921.987,20,20,665.9774493792102,1
1280,921.987,20,20,665.9774493792102,1
200,0.009000000000000001,2,2,199.99820001619986,0
1280,921.987,20,20,665.9774493792102,1
200,0.009000000000000001,2,2,199.99820001619986,0
1280,921.987,20,20,665.9774493792102,1
200,0.008,2,2,199.9984000127999,0
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
200,0.008,2,2,199.9984000127999,0
156,0.009000000000000001,2,2,155.9985960126359,0
200,0.008,2,2,199.9984000127999,0
2170,251.42700000000002,4,16,1519.864922204811,1
200,0.008,2,2,199.9984000127999,0
134650,1327.353,84,148,704.6631946249666,1
200,0.008,2,2,199.9984000127999,0
3822,644.901,2,34,1651.1632007032642,1
6306,9844.68,0,60,380.83189176628537,1
200,0.005,2,2,199.99900000499997,0
1120,332.004,4,16,639.6377188056492,0
7074,873.8629999999999,8,20,3632.069153401289,1
119061,8550.902,76,160,12170.892340849063,1
200,0.009000000000000001,2,2,199.99820001619986,0
31924,1459.835,16,60,431.7362749940545,1
992,347.434,4,16,537.3175977450472,0
200,0.009000000000000001,2,2,199.99820001619986,0
200,0.009000000000000001,2,2,199.99820001619986,0
918,639.309,2,18,344.0474004595839,0
200,0.009000000000000001,2,2,199.99820001619986,0
7662,781.391,4,40,3049.30248328413,1
200,0.009000000000000001,2,2,199.99820001619986,0
7202,639.4830000000001,2,38,613.6080703490063,1
200,0.008,2,2,199.9984000127999,0
200,0.008,2,2,199.9984000127999,0
168,0.009000000000000001,2,2,167.9984880136079,0
200,0.008,2,2,199.9984000127999,0
1862,266.376,2,18,669.627346064676,0
200,0.003,2,2,199.9994000018,0
918,631.7120000000001,2,18,345.6492322174501,0
200,0.009000000000000001,2,2,199.99820001619986,0
3052,247.07399999999998,2,18,2047.993944224641,1
200,0.009000000000000001,2,2,199.99820001619986,0
10470,246.724,4,24,664.1405796310972,1
74834,978.975,46,98,36734.16794047423,1
200,0.005,2,2,199.99900000499997,0
96046,1028.503,58,118,46307.05500558787,1
200,0.005,2,2,199.99900000499997,0
1040,489.75800000000004,20,20,698.0999598592523,0
200,0.005,2,2,199.99900000499997,0
1040,489.75800000000004,20,20,698.0999598592523,0
28128,719.178,14,58,15287.538579483917,1
1142,188.718,4,16,735.245869920368,0
1048,1336.5320000000002,2,18,297.02139752419396,1
2368,257.473,2,18,623.4726312215054,0
200,0.008,2,2,199.9984000127999,0
1088,631.2090000000001,0,16,223.14737106036074,0
200,0.008,2,2,199.9984000127999,0
2242,212.323,2,18,679.6868491317907,0
168,0.002,2,2,167.999664000672,0
200,0.008,2,2,199.9984000127999,0
1688,203.724,2,18,618.0818858808166,0
200,0.008,2,2,199.9984000127999,0
2834,1068.8029999999999,0,44,575.2118495574495,1
2208,256.406,2,18,655.8389565156485,0
200,0.008,2,2,199.9984000127999,0
3024,1244.202,28,28,1347.472286362814,1
3024,1244.202,28,28,1347.472286362814,1
3024,1244.202,28,28,1347.472286362814,1
200,0.003,2,2,199.9994000018,0
26870,563.572,14,58,16082.406182766128,1
1514,190.494,4,16,1046.6243424998363,1
200,0.003,2,2,199.9994000018,0
918,734.875,2,18,325.09546797319695,1
200,0.008,2,2,199.9984000127999,0
2818,256.281,4,16,2029.800657655413,1
2654,32550.049000000003,6,34,60.56623046958888,1
200,0.008,2,2,199.9984000127999,0
770,313.243,4,16,382.25979502651074,0
200,0.008,2,2,199.9984000127999,0
846,454.986,4,16,397.25468148834426,0
2788,2032.8659999999998,0,44,391.0492583582658,1
200,0.008,2,2,199.9984000127999,0
756,648.226,4,16,296.0759022124393,0
224,0.009000000000000001,2,2,223.99798401814385,0
200,0.008,2,2,199.9984000127999,0
834,495.70599999999996,4,16,378.41661396023017,0
200,0.008,2,2,199.9984000127999,0
168,0.009000000000000001,2,2,167.9984880136079,0
200,0.008,2,2,199.9984000127999,0
814,1305.125,4,16,236.86351065560433,1
200,0.008,2,2,199.9984000127999,0
918,1642.084,2,18,213.467853406629,1
2852,3291.23,2,46,289.8935736373953,1
200,0.008,2,2,199.9984000127999,0
900,678.804,2,18,325.2315338776891,0
200,0.008,2,2,199.9984000127999,0
814,500.246,4,16,363.9403137885387,0
200,0.008,2,2,199.9984000127999,0
814,302.907,4,16,419.06291086009975,0
200,0.008,2,2,199.9984000127999,0
200,0.008,2,2,199.9984000127999,0
43095,1578.096,26,74,16002.895159838889,1
200,0.008,2,2,199.9984000127999,0
814,467.829,4,16,371.9779347594304,0
900,614.827,2,18,338.1167146697448,0
814,444.697,4,16,377.9339197077311,0
900,591.822,2,18,343.0031749781068,0
1232,229.571,4,16,784.0132859346878,0
168,0.003,2,2,167.999496001512,0
200,0.008,2,2,199.9984000127999,0
1224,229.942,4,16,777.2724242281342,0
200,0.008,2,2,199.9984000127999,0
200,0.008,2,2,199.9984000127999,0
168,0.009000000000000001,2,2,167.9984880136079,0
1448,1741.589,2,18,399.0386596969859,1
29182,210.218,14,38,718.8787474653327,1
47451,912.818,28,76,23822.966952423074,1
200,0.006,2,2,199.99880000719997,0
168,0.008,2,2,167.99865601075192,0
200,0.006,2,2,199.99880000719997,0
8073,866.326,4,44,3417.9452035710806,1
200,0.006,2,2,199.99880000719997,0
310770,4235.01,190,282,442.0239884928587,1
200,0.006,2,2,199.99880000719997,0
1728,496.439,4,16,975.6495253064107,1
200,0.006,2,2,199.99880000719997,0
2330,698.342,4,16,1214.1253057393621,1
1792,644.0169999999999,4,16,926.9977135272933,1
200,0.003,2,2,199.9994000018,0
2112,930.9110000000001,4,16,954.9896396053468,1
200,0.003,2,2,199.9994000018,0
986,664.591,4,16,431.3371873331046,0
200,0.003,2,2,199.9994000018,0
1648,1258.327,2,18,572.9905368000294,1
200,0.003,2,2,199.9994000018,0
168,0.008,2,2,167.99865601075192,0
200,0.003,2,2,199.9994000018,0
2330,648.673,4,16,1250.702837979393,1
200,0.003,2,2,199.9994000018,0
2560,780.763,4,16,1287.088736681973,1
200,0.003,2,2,199.9994000018,0
41278,2690.916,22,70,10648.84706127151,1
904,854.481,2,18,296.57893502279074,1
200,0.003,2,2,199.9994000018,0
890,862.4540000000001,4,16,333.96797988030846,1
200,0.003,2,2,199.9994000018,0
890,862.4540000000001,4,16,333.96797988030846,1
97504,1058.314,64,96,47031.6968159377,1
2330,480.618,4,16,1392.6617128793519,1
200,0.003,2,2,199.9994000018,0
7098,561.693,8,20,4373.458804003091,1
200,0.003,2,2,199.9994000018,0
1958,821.8760000000001,4,20,661.9550397502354,1
200,0.003,2,2,199.9994000018,0
1178,469.708,4,16,619.170610760777,0
200,0.008,2,2,199.9984000127999,0
200,0.008,2,2,199.9984000127999,0
1988,806.4989999999999,4,20,703.0172726361874,1
200,0.008,2,2,199.9984000127999,0
1846,898.7230000000001,4,20,585.6567808995836,1
200,0.005,2,2,199.99900000499997,0
1100,1211.704,2,18,337.2964917547737,1
200,0.005,2,2,199.99900000499997,0
2028,1297.416,2,22,508.39726022627156,1
200,0.005,2,2,199.99900000499997,0
3870,1188.517,2,22,1397.293235556315,1
1936,1249.461,4,20,546.7976550827065,1
200,0.008,2,2,199.9984000127999,0
168,0.001,2,2,167.99983200016803,0
1758,1016.3,4,20,518.7720081337102,1
200,0.008,2,2,199.9984000127999,0
918,1239.806,2,18,251.807522615798,1
200,0.008,2,2,199.9984000127999,0
3792,898.6220000000001,4,20,1611.6952189535357,1
200,0.008,2,2,199.9984000127999,0
1924,2064.8810000000003,0,20,272.1149695534672,1
1900,2512.475,2,22,305.7673008348814,1
190158,4011.2189999999996,118,202,37390.1040844553,1
24016,1265.954,14,34,10404.447751366533,1
1264,1245.16,2,18,405.31632489443956,1
200,0.009000000000000001,2,2,199.99820001619986,0
1648,1187.146,2,18,591.6386011724868,1
200,0.009000000000000001,2,2,199.99820001619986,0
25920,2611.304,12,40,270.2624869022381,1
200,0.009000000000000001,2,2,199.99820001619986,0
918,2195.5499999999997,2,18,176.4954389698174,1
200,0.009000000000000001,2,2,199.99820001619986,0
1688,1565.22,4,20,382.8131700205051,1
1880,877.109,4,20,609.4478264181782,1
200,0.009000000000000001,2,2,199.99820001619986,0
2150,1350.991,2,22,564.0174717810489,1
200,0.009000000000000001,2,2,199.99820001619986,0
1524,0.012,2,2,1523.9817122194536,1
200,0.005,2,2,199.99900000499997,0
1920,1899.877,2,22,369.6708515568074,1
200,0.003,2,2,199.9994000018,0
918,6027.484,2,18,80.2563193313567,1
200,0.003,2,2,199.9994000018,0
105074,10466.07,60,132,145.12383057141636,1
17788,4334.506,12,28,3268.1564141084477,1
200,0.009000000000000001,2,2,199.99820001619986,0
1862,4777.531,0,20,143.6599820926967,1
168,0.003,2,2,167.999496001512,0
200,0.005,2,2,199.99900000499997,0
918,1707.074,2,18,208.34303014989615,1
875,837.789,2,18,246.4918442759207,1
18662,1255.112,10,34,7876.327206808353,1
1874,1259.4840000000002,2,22,458.5117664033027,1
200,0.003,2,2,199.9994000018,0
1950,1037.166,2,22,561.5644478653188,1
200,0.003,2,2,199.9994000018,0
4118,1264.5910000000001,2,18,160.7354263970845,1
1894,1942.211,2,22,355.5149511710751,1
200,0.003,2,2,199.9994000018,0
200,0.005,2,2,199.99900000499997,0
2246,1268.423,4,20,658.6073232373326,1
9584,763.668,2,22,469.47611455217196,1
200,0.008,2,2,199.9984000127999,0
2292,1036.682,2,22,733.5460322229981,1
7568,3496.503,2,26,293.5614632081864,1
1834,1070.8509999999999,2,22,479.99590506511566,1
200,0.003,2,2,199.9994000018,0
168,0.005,2,2,167.99916000419998,0
200,0.003,2,2,199.9994000018,0
168,0.001,2,2,167.99983200016803,0
200,0.003,2,2,199.9994000018,0
918,1681.614,2,18,210.3210976673004,1
200,0.003,2,2,199.9994000018,0
1160,1526.2199999999998,2,18,319.0537641218896,1
200,0.003,2,2,199.9994000018,0
2530,1600.79,0,20,332.20675256364416,1
35586,1979.259,24,48,11650.548005393288,1
1280,921.987,20,20,665.9774493792102,1
918,7843.363,2,18,63.77664243795036,1
1280,921.987,20,20,665.9774493792102,1
1952,1748.952,2,22,403.79024442769463,1
104,0.009000000000000001,2,2,103.99906400842393,0
141909,5139.651,86,142,259.62387764385954,1
104,0.009000000000000001,2,2,103.99906400842393,0
918,1656.119,2,18,212.339883868155,1
1118,2417.154,2,18,223.57786625946622,1
26356,270.54699999999997,12,36,676.8738189142157,1
12644,5220.461,8,24,1975.7378110722018,1
1864,497.44500000000005,0,20,568.9691441087987,0
389086,7890.124,244,368,325.9797051199736,1
918,662.481,2,18,339.2519974664372,0
1280,28213.135000000002,20,20,43.815906783027565,1
168,0.013,2,2,167.9978160283916,0
2854,1313.131,0,44,512.7249602378766,1
918,695.078,2,18,332.7280514524995,0
168,0.019,2,2,167.99680806064686,0
168,0.004,2,2,167.999328002688,0
168,0.008,2,2,167.99865601075192,0
10336,191.14600000000002,10,22,8452.364361715525,1
541715,3239.6530000000002,346,506,834.9739943339702,1
776,0.003,2,2,775.997672006984,0
776,0.003,2,2,775.997672006984,0
1000,153.847,4,16,634.3995347736744,0
776,0.003,2,2,775.997672006984,0
1122,179.287,4,16,724.1663818900743,0
1574,477.827,2,26,644.1890694918959,0
11673,560.323,6,46,6355.735318905125,1
10396,452.364,6,26,556.3343624600996,1
168,0.009000000000000001,2,2,167.9984880136079,0
918,639.732,2,18,343.95864690083505,0
3088,278.216,2,18,688.4595404845503,1
132,0.008,2,2,131.99894400844792,0
2798,1196.556,0,44,525.3678941033144,1
16112,1321.289,2,62,2852.7253607801526,1
16112,1321.289,2,62,2852.7253607801526,1
4746,584.568,2,18,229.71560702980244,1
4608,63.164,0,8,2167.1162680451935,1
861568,3674.7169999999996,542,770,1066.5886298571659,1
1188,180.596,4,16,779.2674208620053,0
988,184.658,4,16,607.770343846072,0
918,639.1850000000001,2,18,344.0734267334072,0
1030916,5403.475,654,926,159945.6545079039,1
2914,1354.252,2,46,455.34632656147267,1
4674,143.22099999999998,6,18,3854.022975435196,1
2858,466.69899999999996,18,18,1948.593406009004,1
17108,240.818,10,26,293.3548675148168,1
6507,816.5120000000001,4,44,2573.613606736427,1
878,165.78300000000002,4,16,523.253469985409,0
2800,1123.349,0,44,547.2487094679207,1
4218,289.543,2,18,1882.837563384858,1
5005,868.07,2,42,1698.5444870909548,1
168,0.009000000000000001,2,2,167.9984880136079,0
6396,266.75300000000004,6,18,4837.565018594785,1
26430,412.801,10,38,1408.5493993846267,1
906,0.009000000000000001,2,2,905.9918460733854,1
2522,478.845,0,20,989.9617606983829,1
50305,844.66,30,78,26217.839601877855,1
256,0.006,2,2,255.99846400921595,0
1460,624.969,2,26,481.23994980827325,0
13158,804.682,6,46,6360.123279336747,1
918,633.303,2,18,345.3125353960655,0
1548,1183.87,0,28,358.99572776767855,1
1598,195.36,4,16,1112.6355240262349,1
6656,230.088,0,20,663.3671737306598,1
20218,212.793,8,32,722.2996834579355,1
30064,557.667,14,38,573.9352506023431,1
6096,413.711,0,20,987.4719797752158,1
1084,187.82399999999998,4,16,686.9704602702084,0
1548,1015.195,4,28,449.58428340681667,1
42884,281.493,22,50,761.6116514097229,1
1210,581.491,0,16,230.16254913875576,0
1402,202.16799999999998,4,16,943.2957789593469,1
1468,981.502,6,26,460.25691621810125,1
4460,281.404,2,22,928.6688663372364,1
168,0.009000000000000001,2,2,167.9984880136079,0
2290,357.274,2,18,604.1521461399835,0
1214,187.952,4,16,796.3284711840208,0
1240,194.719,4,16,813.5804318839827,1
2806,1570.893,0,44,464.43006379495375,1
135918,1113.8349999999998,84,152,735.156717529987,1
1040,489.75800000000004,20,20,698.0999598592523,0
1558,956.414,0,28,405.84457072991705,1
1040,489.75800000000004,20,20,698.0999598592523,0
5000,476.85699999999997,0,20,521.3774928784575,1
69603,689.567,40,76,696.0363217321361,1
1040,489.75800000000004,20,20,698.0999598592523,0
168,0.009000000000000001,2,2,167.9984880136079,0
1736,367.964,4,16,1073.1276554061365,1
1040,489.75800000000004,20,20,698.0999598592523,0
918,749.38,2,18,322.3999359773177,1
10880,7312.840999999999,40,40,1308.8184893708421,1
632,134.178,2,14,320.93727792286575,0
1580,987.658,4,28,471.9121700010766,1
10880,7312.840999999999,40,40,1308.8184893708421,1
2240,239.19199999999998,4,16,1591.3595310492642,1
1346,195.086,4,16,902.0271344489015,1
2880,377.38300000000004,4,16,1896.3498170080506,1
2820,1169.8120000000001,0,44,550.2780886085983,1
168,0.008,2,2,167.99865601075192,0
1044,304.128,0,16,279.11370663002407,0
168,0.005,2,2,167.99916000419998,0
68700,1243.299,38,74,708.7775637576623,1
4118,399.93899999999996,2,18,260.0113290650521,1
1254,210.617,4,16,814.4607253987016,1
4326,577.434,4,20,2518.0134319407343,1
3024,1244.202,28,28,1347.472286362814,1
366,8.666,0,4,124.91746524617662,0
918,954.393,2,18,288.5806488254921,1
918,661.625,2,18,339.42676596705036,0
57433,471.605,38,62,38670.02354572049,1
1250,251.85800000000003,4,16,784.4340172767199,0
1014,438.169,4,16,518.715116234601,0
2818,240.944,4,16,2054.887247127993,1
202,0.008,2,2,201.9983840129279,0
134204,2228.986,84,152,483.74319368371374,1
4702,516.351,2,34,1547.1351949515647,1
1026,374.428,4,16,551.5021521680292,0
1098,0.004,2,2,1097.995608017568,1
878,286.011,4,16,474.33497847219036,0
1184,196.707,4,16,765.4338112837979,0
1736,1245.4650000000001,2,30,460.48368600712985,1
11070,251.465,4,24,666.4189569824166,1
1026,303.068,4,16,581.7041013976246,0
168,0.006,2,2,167.99899200604798,0
918,671.307,2,18,337.4604426356139,0
20578,1806.826,8,52,6631.690029948419,1
1992,727.527,0,16,210.70582399001577,1
104,0.009000000000000001,2,2,103.99906400842393,0
1098,0.006,2,2,1097.9934120395278,1
37528,1728.84,20,68,411.1637179167705,1
1882,0.011,2,2,1881.9792982277195,1
1098,0.006,2,2,1097.9934120395278,1
156,0.009000000000000001,2,2,155.9985960126359,0
5618,1971.6,0,40,1276.0802261407996,1
1396,329.796,4,16,848.2504083333083,1
1610,175.82600000000002,4,16,1141.3253321494847,1
2798,622.109,4,16,1559.697899462983,1
1216,0.004,2,2,1215.9951360194561,1
1230,256.452,4,16,765.6480311225579,0
1374,1073.2060000000001,2,18,491.99163035414716,1
4340,1137.3390000000002,0,36,472.550213138861,1
1880,299.31600000000003,2,18,675.7401586680992,0
42058,772.725,16,56,1380.924847339548,1
17620,911.175,12,28,9034.232867215194,1
42202,808.196,24,72,612.7654302962732,1
918,905.103,2,18,296.046985386092,1
1098,896.1179999999999,4,16,437.73646998762734,1
168,0.009000000000000001,2,2,167.9984880136079,0
78,0.003,2,2,77.999766000702,0
844,1062.357,2,18,237.59223063708174,1
2170,274.003,2,18,645.2104115924374,0
168,0.005,2,2,167.99916000419998,0
834,741.3629999999999,4,16,325.03274733642553,1
888,214.862,0,16,299.6225085647588,0
168,0.007,2,2,167.99882400823194,0
1010,938.502,0,16,187.77385837105146,1
1218,204.58399999999997,4,16,788.6540083547515,0
1816,496.259,4,16,1034.5802431263571,1
900,602.899,2,18,340.63281591666106,0
352,0.004,2,2,351.998592005632,0
1142,414.07,4,16,618.0740698833863,0
168,0.006,2,2,167.99899200604798,0
30272,705.453,16,56,660.2351398719285,1
22018,280.43800000000005,8,32,846.585309089546,1
1093623,4620.885,682,942,1064.6010370253082,1
372477,2556.054,236,336,709.2130771917411,1
1230,188.708,4,16,809.2820103843836,1
51222,623.13,22,62,1494.6430661746133,1
164,0.009000000000000001,2,2,163.99852401328388,0
918,674.142,2,18,336.8889855221361,0
1270,193.089,4,16,839.8367598729013,1
61028,921.3580000000001,36,88,632.8856985527943,1
185048,1374.122,116,196,764.0719390157709,1
1278,203.767,4,16,839.0328028596896,1
3590,244.588,2,18,673.315185426824,1
2692,263.146,2,18,680.8397445742614,0
168,0.001,2,2,167.99983200016803,0
1290,196.822,4,16,853.9281530586837,1
5998,677.212,2,38,603.3822796402602,1
1294,262.368,4,16,812.758244822429,1
1040,489.75800000000004,20,20,698.0999598592523,0
918,842.756,2,18,306.0633095211737,1
180,0.005,2,2,179.99910000449998,0
1040,489.75800000000004,20,20,698.0999598592523,0
180,0.005,2,2,179.99910000449998,0
1040,489.75800000000004,20,20,698.0999598592523,0
842,850.047,4,16,310.2623879285229,1
180,0.003,2,2,179.99946000162,0
1040,489.75800000000004,20,20,698.0999598592523,0
180,0.003,2,2,179.99946000162,0
1040,489.75800000000004,20,20,698.0999598592523,0
